忍阶等级,忍阶名称,升级需要声望,每日扣除声望,银币奖励,奥义奖励,单场胜利所得声望,斗技场失败系数,每日获得声望,当前天数,当前总奥义,Unnamed: 11,竞技场排名,每日声望奖励,Unnamed: 14,调试数值,Unnamed: 16
,,,,,,,,,,,,1938,3404,,,
,,,,,,,,,,,,1939,3404,,,
,,,,,,,,,,,,1940,3403,,,
,,,,,,,,,,,,1941,3403,,,
,,,,,,,,,,,,1942,3402,,,
,,,,,,,,,,,,1943,3402,,,
,,,,,,,,,,,,1944,3402,,,
,,,,,,,,,,,,1945,3401,,,
,,,,,,,,,,,,1946,3401,,,
,,,,,,,,,,,,1947,3400,,,
,,,,,,,,,,,,1948,3400,,,
,,,,,,,,,,,,1949,3400,,,
,,,,,,,,,,,,1950,3399,,,
,,,,,,,,,,,,1951,3399,,,
,,,,,,,,,,,,1952,3398,,,
,,,,,,,,,,,,1953,3398,,,
,,,,,,,,,,,,1954,3398,,,
,,,,,,,,,,,,1955,3397,,,
,,,,,,,,,,,,1956,3397,,,
,,,,,,,,,,,,1957,3396,,,
,,,,,,,,,,,,1958,3396,,,
,,,,,,,,,,,,1959,3396,,,
,,,,,,,,,,,,1960,3395,,,
,,,,,,,,,,,,1961,3395,,,
,,,,,,,,,,,,1962,3394,,,
,,,,,,,,,,,,1963,3394,,,
,,,,,,,,,,,,1964,3394,,,
,,,,,,,,,,,,1965,3393,,,
,,,,,,,,,,,,1966,3393,,,
,,,,,,,,,,,,1967,3392,,,
,,,,,,,,,,,,1968,3392,,,
,,,,,,,,,,,,1969,3392,,,
,,,,,,,,,,,,1970,3391,,,
,,,,,,,,,,,,1971,3391,,,
,,,,,,,,,,,,1972,3390,,,
,,,,,,,,,,,,1973,3390,,,
,,,,,,,,,,,,1974,3390,,,
,,,,,,,,,,,,1975,3389,,,
,,,,,,,,,,,,1976,3389,,,
,,,,,,,,,,,,1977,3388,,,
,,,,,,,,,,,,1978,3388,,,
,,,,,,,,,,,,1979,3388,,,
,,,,,,,,,,,,1980,3387,,,
,,,,,,,,,,,,1981,3387,,,
,,,,,,,,,,,,1982,3386,,,
,,,,,,,,,,,,1983,3386,,,
,,,,,,,,,,,,1984,3386,,,
,,,,,,,,,,,,1985,3385,,,
,,,,,,,,,,,,1986,3385,,,
,,,,,,,,,,,,1987,3384,,,
,,,,,,,,,,,,1988,3384,,,
,,,,,,,,,,,,1989,3384,,,
,,,,,,,,,,,,1990,3383,,,
,,,,,,,,,,,,1991,3383,,,
,,,,,,,,,,,,1992,3382,,,
,,,,,,,,,,,,1993,3382,,,
,,,,,,,,,,,,1994,3382,,,
,,,,,,,,,,,,1995,3381,,,
,,,,,,,,,,,,1996,3381,,,
,,,,,,,,,,,,1997,3380,,,
,,,,,,,,,,,,1998,3380,,,
,,,,,,,,,,,,1999,3380,,,
,,,,,,,,,,,,2000,3379,,,
,,,,,,,,,,,,2001,3379,,,
,,,,,,,,,,,,2002,3378,,,
,,,,,,,,,,,,2003,3378,,,
,,,,,,,,,,,,2004,3378,,,
,,,,,,,,,,,,2005,3377,,,
,,,,,,,,,,,,2006,3377,,,
,,,,,,,,,,,,2007,3376,,,
,,,,,,,,,,,,2008,3376,,,
,,,,,,,,,,,,2009,3376,,,
,,,,,,,,,,,,2010,3375,,,
,,,,,,,,,,,,2011,3375,,,
,,,,,,,,,,,,2012,3374,,,
,,,,,,,,,,,,2013,3374,,,
,,,,,,,,,,,,2014,3374,,,
,,,,,,,,,,,,2015,3373,,,
,,,,,,,,,,,,2016,3373,,,
,,,,,,,,,,,,2017,3372,,,
,,,,,,,,,,,,2018,3372,,,
,,,,,,,,,,,,2019,3372,,,
,,,,,,,,,,,,2020,3371,,,
,,,,,,,,,,,,2021,3371,,,
,,,,,,,,,,,,2022,3370,,,
,,,,,,,,,,,,2023,3370,,,
,,,,,,,,,,,,2024,3370,,,
,,,,,,,,,,,,2025,3369,,,
,,,,,,,,,,,,2026,3369,,,
,,,,,,,,,,,,2027,3368,,,
,,,,,,,,,,,,2028,3368,,,
,,,,,,,,,,,,2029,3368,,,
,,,,,,,,,,,,2030,3367,,,
,,,,,,,,,,,,2031,3367,,,
,,,,,,,,,,,,2032,3366,,,
,,,,,,,,,,,,2033,3366,,,
,,,,,,,,,,,,2034,3366,,,
,,,,,,,,,,,,2035,3365,,,
,,,,,,,,,,,,2036,3365,,,
,,,,,,,,,,,,2037,3364,,,
,,,,,,,,,,,,2038,3364,,,
,,,,,,,,,,,,2039,3364,,,
,,,,,,,,,,,,2040,3363,,,
,,,,,,,,,,,,2041,3363,,,
,,,,,,,,,,,,2042,3362,,,
,,,,,,,,,,,,2043,3362,,,
,,,,,,,,,,,,2044,3362,,,
,,,,,,,,,,,,2045,3361,,,
,,,,,,,,,,,,2046,3361,,,
,,,,,,,,,,,,2047,3360,,,
,,,,,,,,,,,,2048,3360,,,
,,,,,,,,,,,,2049,3360,,,
,,,,,,,,,,,,2050,3359,,,
,,,,,,,,,,,,2051,3359,,,
,,,,,,,,,,,,2052,3358,,,
,,,,,,,,,,,,2053,3358,,,
,,,,,,,,,,,,2054,3358,,,
,,,,,,,,,,,,2055,3357,,,
,,,,,,,,,,,,2056,3357,,,
,,,,,,,,,,,,2057,3356,,,
,,,,,,,,,,,,2058,3356,,,
,,,,,,,,,,,,2059,3356,,,
,,,,,,,,,,,,2060,3355,,,
,,,,,,,,,,,,2061,3355,,,
,,,,,,,,,,,,2062,3354,,,
,,,,,,,,,,,,2063,3354,,,
,,,,,,,,,,,,2064,3354,,,
,,,,,,,,,,,,2065,3353,,,
,,,,,,,,,,,,2066,3353,,,
,,,,,,,,,,,,2067,3352,,,
,,,,,,,,,,,,2068,3352,,,
,,,,,,,,,,,,2069,3352,,,
,,,,,,,,,,,,2070,3351,,,
,,,,,,,,,,,,2071,3351,,,
,,,,,,,,,,,,2072,3350,,,
,,,,,,,,,,,,2073,3350,,,
,,,,,,,,,,,,2074,3350,,,
,,,,,,,,,,,,2075,3349,,,
,,,,,,,,,,,,2076,3349,,,
,,,,,,,,,,,,2077,3348,,,
,,,,,,,,,,,,2078,3348,,,
,,,,,,,,,,,,2079,3348,,,
,,,,,,,,,,,,2080,3347,,,
,,,,,,,,,,,,2081,3347,,,
,,,,,,,,,,,,2082,3346,,,
,,,,,,,,,,,,2083,3346,,,
,,,,,,,,,,,,2084,3346,,,
,,,,,,,,,,,,2085,3345,,,
,,,,,,,,,,,,2086,3345,,,
,,,,,,,,,,,,2087,3344,,,
,,,,,,,,,,,,2088,3344,,,
,,,,,,,,,,,,2089,3344,,,
,,,,,,,,,,,,2090,3343,,,
,,,,,,,,,,,,2091,3343,,,
,,,,,,,,,,,,2092,3342,,,
,,,,,,,,,,,,2093,3342,,,
,,,,,,,,,,,,2094,3342,,,
,,,,,,,,,,,,2095,3341,,,
,,,,,,,,,,,,2096,3341,,,
,,,,,,,,,,,,2097,3340,,,
,,,,,,,,,,,,2098,3340,,,
,,,,,,,,,,,,2099,3340,,,
,,,,,,,,,,,,2100,3339,,,
,,,,,,,,,,,,2101,3339,,,
,,,,,,,,,,,,2102,3338,,,
,,,,,,,,,,,,2103,3338,,,
,,,,,,,,,,,,2104,3338,,,
,,,,,,,,,,,,2105,3337,,,
,,,,,,,,,,,,2106,3337,,,
,,,,,,,,,,,,2107,3336,,,
,,,,,,,,,,,,2108,3336,,,
,,,,,,,,,,,,2109,3336,,,
,,,,,,,,,,,,2110,3335,,,
,,,,,,,,,,,,2111,3335,,,
,,,,,,,,,,,,2112,3334,,,
,,,,,,,,,,,,2113,3334,,,
,,,,,,,,,,,,2114,3334,,,
,,,,,,,,,,,,2115,3333,,,
,,,,,,,,,,,,2116,3333,,,
,,,,,,,,,,,,2117,3332,,,
,,,,,,,,,,,,2118,3332,,,
,,,,,,,,,,,,2119,3332,,,
,,,,,,,,,,,,2120,3331,,,
,,,,,,,,,,,,2121,3331,,,
,,,,,,,,,,,,2122,3330,,,
,,,,,,,,,,,,2123,3330,,,
,,,,,,,,,,,,2124,3330,,,
,,,,,,,,,,,,2125,3329,,,
,,,,,,,,,,,,2126,3329,,,
,,,,,,,,,,,,2127,3328,,,
,,,,,,,,,,,,2128,3328,,,
,,,,,,,,,,,,2129,3328,,,
,,,,,,,,,,,,2130,3327,,,
,,,,,,,,,,,,2131,3327,,,
,,,,,,,,,,,,2132,3326,,,
,,,,,,,,,,,,2133,3326,,,
,,,,,,,,,,,,2134,3326,,,
,,,,,,,,,,,,2135,3325,,,
,,,,,,,,,,,,2136,3325,,,
,,,,,,,,,,,,2137,3324,,,
,,,,,,,,,,,,2138,3324,,,
,,,,,,,,,,,,2139,3324,,,
,,,,,,,,,,,,2140,3323,,,
,,,,,,,,,,,,2141,3323,,,
,,,,,,,,,,,,2142,3322,,,
,,,,,,,,,,,,2143,3322,,,
,,,,,,,,,,,,2144,3322,,,
,,,,,,,,,,,,2145,3321,,,
,,,,,,,,,,,,2146,3321,,,
,,,,,,,,,,,,2147,3320,,,
,,,,,,,,,,,,2148,3320,,,
,,,,,,,,,,,,2149,3320,,,
,,,,,,,,,,,,2150,3319,,,
,,,,,,,,,,,,2151,3319,,,
,,,,,,,,,,,,2152,3318,,,
,,,,,,,,,,,,2153,3318,,,
,,,,,,,,,,,,2154,3318,,,
,,,,,,,,,,,,2155,3317,,,
,,,,,,,,,,,,2156,3317,,,
,,,,,,,,,,,,2157,3316,,,
,,,,,,,,,,,,2158,3316,,,
,,,,,,,,,,,,2159,3316,,,
,,,,,,,,,,,,2160,3315,,,
,,,,,,,,,,,,2161,3315,,,
,,,,,,,,,,,,2162,3314,,,
,,,,,,,,,,,,2163,3314,,,
,,,,,,,,,,,,2164,3314,,,
,,,,,,,,,,,,2165,3313,,,
,,,,,,,,,,,,2166,3313,,,
,,,,,,,,,,,,2167,3312,,,
,,,,,,,,,,,,2168,3312,,,
,,,,,,,,,,,,2169,3312,,,
,,,,,,,,,,,,2170,3311,,,
,,,,,,,,,,,,2171,3311,,,
,,,,,,,,,,,,2172,3310,,,
,,,,,,,,,,,,2173,3310,,,
,,,,,,,,,,,,2174,3310,,,
,,,,,,,,,,,,2175,3309,,,
,,,,,,,,,,,,2176,3309,,,
,,,,,,,,,,,,2177,3308,,,
,,,,,,,,,,,,2178,3308,,,
,,,,,,,,,,,,2179,3308,,,
,,,,,,,,,,,,2180,3307,,,
,,,,,,,,,,,,2181,3307,,,
,,,,,,,,,,,,2182,3306,,,
,,,,,,,,,,,,2183,3306,,,
,,,,,,,,,,,,2184,3306,,,
,,,,,,,,,,,,2185,3305,,,
,,,,,,,,,,,,2186,3305,,,
,,,,,,,,,,,,2187,3304,,,
,,,,,,,,,,,,2188,3304,,,
,,,,,,,,,,,,2189,3304,,,
,,,,,,,,,,,,2190,3303,,,
,,,,,,,,,,,,2191,3303,,,
,,,,,,,,,,,,2192,3302,,,
,,,,,,,,,,,,2193,3302,,,
,,,,,,,,,,,,2194,3302,,,
,,,,,,,,,,,,2195,3301,,,
,,,,,,,,,,,,2196,3301,,,
,,,,,,,,,,,,2197,3300,,,
,,,,,,,,,,,,2198,3300,,,
,,,,,,,,,,,,2199,3300,,,
,,,,,,,,,,,,2200,3299,,,
,,,,,,,,,,,,2201,3299,,,
,,,,,,,,,,,,2202,3298,,,
,,,,,,,,,,,,2203,3298,,,
,,,,,,,,,,,,2204,3298,,,
,,,,,,,,,,,,2205,3297,,,
,,,,,,,,,,,,2206,3297,,,
,,,,,,,,,,,,2207,3296,,,
,,,,,,,,,,,,2208,3296,,,
,,,,,,,,,,,,2209,3296,,,
,,,,,,,,,,,,2210,3295,,,
,,,,,,,,,,,,2211,3295,,,
,,,,,,,,,,,,2212,3294,,,
,,,,,,,,,,,,2213,3294,,,
,,,,,,,,,,,,2214,3294,,,
,,,,,,,,,,,,2215,3293,,,
,,,,,,,,,,,,2216,3293,,,
,,,,,,,,,,,,2217,3292,,,
,,,,,,,,,,,,2218,3292,,,
,,,,,,,,,,,,2219,3292,,,
,,,,,,,,,,,,2220,3291,,,
,,,,,,,,,,,,2221,3291,,,
,,,,,,,,,,,,2222,3290,,,
,,,,,,,,,,,,2223,3290,,,
,,,,,,,,,,,,2224,3290,,,
,,,,,,,,,,,,2225,3289,,,
,,,,,,,,,,,,2226,3289,,,
,,,,,,,,,,,,2227,3288,,,
,,,,,,,,,,,,2228,3288,,,
,,,,,,,,,,,,2229,3288,,,
,,,,,,,,,,,,2230,3287,,,
,,,,,,,,,,,,2231,3287,,,
,,,,,,,,,,,,2232,3286,,,
,,,,,,,,,,,,2233,3286,,,
,,,,,,,,,,,,2234,3286,,,
,,,,,,,,,,,,2235,3285,,,
,,,,,,,,,,,,2236,3285,,,
,,,,,,,,,,,,2237,3284,,,
,,,,,,,,,,,,2238,3284,,,
,,,,,,,,,,,,2239,3284,,,
,,,,,,,,,,,,2240,3283,,,
,,,,,,,,,,,,2241,3283,,,
,,,,,,,,,,,,2242,3282,,,
,,,,,,,,,,,,2243,3282,,,
,,,,,,,,,,,,2244,3282,,,
,,,,,,,,,,,,2245,3281,,,
,,,,,,,,,,,,2246,3281,,,
,,,,,,,,,,,,2247,3280,,,
,,,,,,,,,,,,2248,3280,,,
,,,,,,,,,,,,2249,3280,,,
,,,,,,,,,,,,2250,3279,,,
,,,,,,,,,,,,2251,3279,,,
,,,,,,,,,,,,2252,3278,,,
,,,,,,,,,,,,2253,3278,,,
,,,,,,,,,,,,2254,3278,,,
,,,,,,,,,,,,2255,3277,,,
,,,,,,,,,,,,2256,3277,,,
,,,,,,,,,,,,2257,3276,,,
,,,,,,,,,,,,2258,3276,,,
,,,,,,,,,,,,2259,3276,,,
,,,,,,,,,,,,2260,3275,,,
,,,,,,,,,,,,2261,3275,,,
,,,,,,,,,,,,2262,3274,,,
,,,,,,,,,,,,2263,3274,,,
,,,,,,,,,,,,2264,3274,,,
,,,,,,,,,,,,2265,3273,,,
,,,,,,,,,,,,2266,3273,,,
,,,,,,,,,,,,2267,3272,,,
,,,,,,,,,,,,2268,3272,,,
,,,,,,,,,,,,2269,3272,,,
,,,,,,,,,,,,2270,3271,,,
,,,,,,,,,,,,2271,3271,,,
,,,,,,,,,,,,2272,3270,,,
,,,,,,,,,,,,2273,3270,,,
,,,,,,,,,,,,2274,3270,,,
,,,,,,,,,,,,2275,3269,,,
,,,,,,,,,,,,2276,3269,,,
,,,,,,,,,,,,2277,3268,,,
,,,,,,,,,,,,2278,3268,,,
,,,,,,,,,,,,2279,3268,,,
,,,,,,,,,,,,2280,3267,,,
,,,,,,,,,,,,2281,3267,,,
,,,,,,,,,,,,2282,3266,,,
,,,,,,,,,,,,2283,3266,,,
,,,,,,,,,,,,2284,3266,,,
,,,,,,,,,,,,2285,3265,,,
,,,,,,,,,,,,2286,3265,,,
,,,,,,,,,,,,2287,3264,,,
,,,,,,,,,,,,2288,3264,,,
,,,,,,,,,,,,2289,3264,,,
,,,,,,,,,,,,2290,3263,,,
,,,,,,,,,,,,2291,3263,,,
,,,,,,,,,,,,2292,3262,,,
,,,,,,,,,,,,2293,3262,,,
,,,,,,,,,,,,2294,3262,,,
,,,,,,,,,,,,2295,3261,,,
,,,,,,,,,,,,2296,3261,,,
,,,,,,,,,,,,2297,3260,,,
,,,,,,,,,,,,2298,3260,,,
,,,,,,,,,,,,2299,3260,,,
,,,,,,,,,,,,2300,3259,,,
,,,,,,,,,,,,2301,3259,,,
,,,,,,,,,,,,2302,3258,,,
,,,,,,,,,,,,2303,3258,,,
,,,,,,,,,,,,2304,3258,,,
,,,,,,,,,,,,2305,3257,,,
,,,,,,,,,,,,2306,3257,,,
,,,,,,,,,,,,2307,3256,,,
,,,,,,,,,,,,2308,3256,,,
,,,,,,,,,,,,2309,3256,,,
,,,,,,,,,,,,2310,3255,,,
,,,,,,,,,,,,2311,3255,,,
,,,,,,,,,,,,2312,3254,,,
,,,,,,,,,,,,2313,3254,,,
,,,,,,,,,,,,2314,3254,,,
,,,,,,,,,,,,2315,3253,,,
,,,,,,,,,,,,2316,3253,,,
,,,,,,,,,,,,2317,3252,,,
,,,,,,,,,,,,2318,3252,,,
,,,,,,,,,,,,2319,3252,,,
,,,,,,,,,,,,2320,3251,,,
,,,,,,,,,,,,2321,3251,,,
,,,,,,,,,,,,2322,3250,,,
,,,,,,,,,,,,2323,3250,,,
,,,,,,,,,,,,2324,3250,,,
,,,,,,,,,,,,2325,3249,,,
,,,,,,,,,,,,2326,3249,,,
,,,,,,,,,,,,2327,3248,,,
,,,,,,,,,,,,2328,3248,,,
,,,,,,,,,,,,2329,3248,,,
,,,,,,,,,,,,2330,3247,,,
,,,,,,,,,,,,2331,3247,,,
,,,,,,,,,,,,2332,3246,,,
,,,,,,,,,,,,2333,3246,,,
,,,,,,,,,,,,2334,3246,,,
,,,,,,,,,,,,2335,3245,,,
,,,,,,,,,,,,2336,3245,,,
,,,,,,,,,,,,2337,3244,,,
,,,,,,,,,,,,2338,3244,,,
,,,,,,,,,,,,2339,3244,,,
,,,,,,,,,,,,2340,3243,,,
,,,,,,,,,,,,2341,3243,,,
,,,,,,,,,,,,2342,3242,,,
,,,,,,,,,,,,2343,3242,,,
,,,,,,,,,,,,2344,3242,,,
,,,,,,,,,,,,2345,3241,,,
,,,,,,,,,,,,2346,3241,,,
,,,,,,,,,,,,2347,3240,,,
,,,,,,,,,,,,2348,3240,,,
,,,,,,,,,,,,2349,3240,,,
,,,,,,,,,,,,2350,3239,,,
,,,,,,,,,,,,2351,3239,,,
,,,,,,,,,,,,2352,3238,,,
,,,,,,,,,,,,2353,3238,,,
,,,,,,,,,,,,2354,3238,,,
,,,,,,,,,,,,2355,3237,,,
,,,,,,,,,,,,2356,3237,,,
,,,,,,,,,,,,2357,3236,,,
,,,,,,,,,,,,2358,3236,,,
,,,,,,,,,,,,2359,3236,,,
,,,,,,,,,,,,2360,3235,,,
,,,,,,,,,,,,2361,3235,,,
,,,,,,,,,,,,2362,3234,,,
,,,,,,,,,,,,2363,3234,,,
,,,,,,,,,,,,2364,3234,,,
,,,,,,,,,,,,2365,3233,,,
,,,,,,,,,,,,2366,3233,,,
,,,,,,,,,,,,2367,3232,,,
,,,,,,,,,,,,2368,3232,,,
,,,,,,,,,,,,2369,3232,,,
,,,,,,,,,,,,2370,3231,,,
,,,,,,,,,,,,2371,3231,,,
,,,,,,,,,,,,2372,3230,,,
,,,,,,,,,,,,2373,3230,,,
,,,,,,,,,,,,2374,3230,,,
,,,,,,,,,,,,2375,3229,,,
,,,,,,,,,,,,2376,3229,,,
,,,,,,,,,,,,2377,3228,,,
,,,,,,,,,,,,2378,3228,,,
,,,,,,,,,,,,2379,3228,,,
,,,,,,,,,,,,2380,3227,,,
,,,,,,,,,,,,2381,3227,,,
,,,,,,,,,,,,2382,3226,,,
,,,,,,,,,,,,2383,3226,,,
,,,,,,,,,,,,2384,3226,,,
,,,,,,,,,,,,2385,3225,,,
,,,,,,,,,,,,2386,3225,,,
,,,,,,,,,,,,2387,3224,,,
,,,,,,,,,,,,2388,3224,,,
,,,,,,,,,,,,2389,3224,,,
,,,,,,,,,,,,2390,3223,,,
,,,,,,,,,,,,2391,3223,,,
,,,,,,,,,,,,2392,3222,,,
,,,,,,,,,,,,2393,3222,,,
,,,,,,,,,,,,2394,3222,,,
,,,,,,,,,,,,2395,3221,,,
,,,,,,,,,,,,2396,3221,,,
,,,,,,,,,,,,2397,3220,,,
,,,,,,,,,,,,2398,3220,,,
,,,,,,,,,,,,2399,3220,,,
,,,,,,,,,,,,2400,3219,,,
,,,,,,,,,,,,2401,3219,,,
,,,,,,,,,,,,2402,3218,,,
,,,,,,,,,,,,2403,3218,,,
,,,,,,,,,,,,2404,3218,,,
,,,,,,,,,,,,2405,3217,,,
,,,,,,,,,,,,2406,3217,,,
,,,,,,,,,,,,2407,3216,,,
,,,,,,,,,,,,2408,3216,,,
,,,,,,,,,,,,2409,3216,,,
,,,,,,,,,,,,2410,3215,,,
,,,,,,,,,,,,2411,3215,,,
,,,,,,,,,,,,2412,3214,,,
,,,,,,,,,,,,2413,3214,,,
,,,,,,,,,,,,2414,3214,,,
,,,,,,,,,,,,2415,3213,,,
,,,,,,,,,,,,2416,3213,,,
,,,,,,,,,,,,2417,3212,,,
,,,,,,,,,,,,2418,3212,,,
,,,,,,,,,,,,2419,3212,,,
,,,,,,,,,,,,2420,3211,,,
,,,,,,,,,,,,2421,3211,,,
,,,,,,,,,,,,2422,3210,,,
,,,,,,,,,,,,2423,3210,,,
,,,,,,,,,,,,2424,3210,,,
,,,,,,,,,,,,2425,3209,,,
,,,,,,,,,,,,2426,3209,,,
,,,,,,,,,,,,2427,3208,,,
,,,,,,,,,,,,2428,3208,,,
,,,,,,,,,,,,2429,3208,,,
,,,,,,,,,,,,2430,3207,,,
,,,,,,,,,,,,2431,3207,,,
,,,,,,,,,,,,2432,3206,,,
,,,,,,,,,,,,2433,3206,,,
,,,,,,,,,,,,2434,3206,,,
,,,,,,,,,,,,2435,3205,,,
,,,,,,,,,,,,2436,3205,,,
,,,,,,,,,,,,2437,3204,,,
,,,,,,,,,,,,2438,3204,,,
,,,,,,,,,,,,2439,3204,,,
,,,,,,,,,,,,2440,3203,,,
,,,,,,,,,,,,2441,3203,,,
,,,,,,,,,,,,2442,3202,,,
,,,,,,,,,,,,2443,3202,,,
,,,,,,,,,,,,2444,3202,,,
,,,,,,,,,,,,2445,3201,,,
,,,,,,,,,,,,2446,3201,,,
,,,,,,,,,,,,2447,3200,,,
,,,,,,,,,,,,2448,3200,,,
,,,,,,,,,,,,2449,3200,,,
,,,,,,,,,,,,2450,3199,,,
,,,,,,,,,,,,2451,3199,,,
,,,,,,,,,,,,2452,3198,,,
,,,,,,,,,,,,2453,3198,,,
,,,,,,,,,,,,2454,3198,,,
,,,,,,,,,,,,2455,3197,,,
,,,,,,,,,,,,2456,3197,,,
,,,,,,,,,,,,2457,3196,,,
,,,,,,,,,,,,2458,3196,,,
,,,,,,,,,,,,2459,3196,,,
,,,,,,,,,,,,2460,3195,,,
,,,,,,,,,,,,2461,3195,,,
,,,,,,,,,,,,2462,3194,,,
,,,,,,,,,,,,2463,3194,,,
,,,,,,,,,,,,2464,3194,,,
,,,,,,,,,,,,2465,3193,,,
,,,,,,,,,,,,2466,3193,,,
,,,,,,,,,,,,2467,3192,,,
,,,,,,,,,,,,2468,3192,,,
,,,,,,,,,,,,2469,3192,,,
,,,,,,,,,,,,2470,3191,,,
,,,,,,,,,,,,2471,3191,,,
,,,,,,,,,,,,2472,3190,,,
,,,,,,,,,,,,2473,3190,,,
,,,,,,,,,,,,2474,3190,,,
,,,,,,,,,,,,2475,3189,,,
,,,,,,,,,,,,2476,3189,,,
,,,,,,,,,,,,2477,3188,,,
,,,,,,,,,,,,2478,3188,,,
,,,,,,,,,,,,2479,3188,,,
,,,,,,,,,,,,2480,3187,,,
,,,,,,,,,,,,2481,3187,,,
,,,,,,,,,,,,2482,3186,,,
,,,,,,,,,,,,2483,3186,,,
,,,,,,,,,,,,2484,3186,,,
,,,,,,,,,,,,2485,3185,,,
,,,,,,,,,,,,2486,3185,,,
,,,,,,,,,,,,2487,3184,,,
,,,,,,,,,,,,2488,3184,,,
,,,,,,,,,,,,2489,3184,,,
,,,,,,,,,,,,2490,3183,,,
,,,,,,,,,,,,2491,3183,,,
,,,,,,,,,,,,2492,3182,,,
,,,,,,,,,,,,2493,3182,,,
,,,,,,,,,,,,2494,3182,,,
,,,,,,,,,,,,2495,3181,,,
,,,,,,,,,,,,2496,3181,,,
,,,,,,,,,,,,2497,3180,,,
,,,,,,,,,,,,2498,3180,,,
,,,,,,,,,,,,2499,3180,,,
,,,,,,,,,,,,2500,3179,,,
,,,,,,,,,,,,2501,3179,,,
,,,,,,,,,,,,2502,3178,,,
,,,,,,,,,,,,2503,3178,,,
,,,,,,,,,,,,2504,3178,,,
,,,,,,,,,,,,2505,3177,,,
,,,,,,,,,,,,2506,3177,,,
,,,,,,,,,,,,2507,3176,,,
,,,,,,,,,,,,2508,3176,,,
,,,,,,,,,,,,2509,3176,,,
,,,,,,,,,,,,2510,3175,,,
,,,,,,,,,,,,2511,3175,,,
,,,,,,,,,,,,2512,3174,,,
,,,,,,,,,,,,2513,3174,,,
,,,,,,,,,,,,2514,3174,,,
,,,,,,,,,,,,2515,3173,,,
,,,,,,,,,,,,2516,3173,,,
,,,,,,,,,,,,2517,3172,,,
,,,,,,,,,,,,2518,3172,,,
,,,,,,,,,,,,2519,3172,,,
,,,,,,,,,,,,2520,3171,,,
,,,,,,,,,,,,2521,3171,,,
,,,,,,,,,,,,2522,3170,,,
,,,,,,,,,,,,2523,3170,,,
,,,,,,,,,,,,2524,3170,,,
,,,,,,,,,,,,2525,3169,,,
,,,,,,,,,,,,2526,3169,,,
,,,,,,,,,,,,2527,3168,,,
,,,,,,,,,,,,2528,3168,,,
,,,,,,,,,,,,2529,3168,,,
,,,,,,,,,,,,2530,3167,,,
,,,,,,,,,,,,2531,3167,,,
,,,,,,,,,,,,2532,3166,,,
,,,,,,,,,,,,2533,3166,,,
,,,,,,,,,,,,2534,3166,,,
,,,,,,,,,,,,2535,3165,,,
,,,,,,,,,,,,2536,3165,,,
,,,,,,,,,,,,2537,3164,,,
,,,,,,,,,,,,2538,3164,,,
,,,,,,,,,,,,2539,3164,,,
,,,,,,,,,,,,2540,3163,,,
,,,,,,,,,,,,2541,3163,,,
,,,,,,,,,,,,2542,3162,,,
,,,,,,,,,,,,2543,3162,,,
,,,,,,,,,,,,2544,3162,,,
,,,,,,,,,,,,2545,3161,,,
,,,,,,,,,,,,2546,3161,,,
,,,,,,,,,,,,2547,3160,,,
,,,,,,,,,,,,2548,3160,,,
,,,,,,,,,,,,2549,3160,,,
,,,,,,,,,,,,2550,3159,,,
,,,,,,,,,,,,2551,3159,,,
,,,,,,,,,,,,2552,3158,,,
,,,,,,,,,,,,2553,3158,,,
,,,,,,,,,,,,2554,3158,,,
,,,,,,,,,,,,2555,3157,,,
,,,,,,,,,,,,2556,3157,,,
,,,,,,,,,,,,2557,3156,,,
,,,,,,,,,,,,2558,3156,,,
,,,,,,,,,,,,2559,3156,,,
,,,,,,,,,,,,2560,3155,,,
,,,,,,,,,,,,2561,3155,,,
,,,,,,,,,,,,2562,3154,,,
,,,,,,,,,,,,2563,3154,,,
,,,,,,,,,,,,2564,3154,,,
,,,,,,,,,,,,2565,3153,,,
,,,,,,,,,,,,2566,3153,,,
,,,,,,,,,,,,2567,3152,,,
,,,,,,,,,,,,2568,3152,,,
,,,,,,,,,,,,2569,3152,,,
,,,,,,,,,,,,2570,3151,,,
,,,,,,,,,,,,2571,3151,,,
,,,,,,,,,,,,2572,3150,,,
,,,,,,,,,,,,2573,3150,,,
,,,,,,,,,,,,2574,3150,,,
,,,,,,,,,,,,2575,3149,,,
,,,,,,,,,,,,2576,3149,,,
,,,,,,,,,,,,2577,3148,,,
,,,,,,,,,,,,2578,3148,,,
,,,,,,,,,,,,2579,3148,,,
,,,,,,,,,,,,2580,3147,,,
,,,,,,,,,,,,2581,3147,,,
,,,,,,,,,,,,2582,3146,,,
,,,,,,,,,,,,2583,3146,,,
,,,,,,,,,,,,2584,3146,,,
,,,,,,,,,,,,2585,3145,,,
,,,,,,,,,,,,2586,3145,,,
,,,,,,,,,,,,2587,3144,,,
,,,,,,,,,,,,2588,3144,,,
,,,,,,,,,,,,2589,3144,,,
,,,,,,,,,,,,2590,3143,,,
,,,,,,,,,,,,2591,3143,,,
,,,,,,,,,,,,2592,3142,,,
,,,,,,,,,,,,2593,3142,,,
,,,,,,,,,,,,2594,3142,,,
,,,,,,,,,,,,2595,3141,,,
,,,,,,,,,,,,2596,3141,,,
,,,,,,,,,,,,2597,3140,,,
